"Μπόντο Γκλιμτ","Λάτσιο","Τελικό","Αποτέλεσμα",":","Μπόντο Γκλιμτ","3.40","|","Ισοπαλία","3.45","|","Λάτσιο","2.23","|"
"Μπόντο Γκλιμτ","Λάτσιο","Πρόκριση","Αγώνας",":","Μπόντο Γκλιμτ","4.15","|","Λάτσιο","1.25","|"
"Μπόντο Γκλιμτ","Λάτσιο","Διπλή","Ευκαιρία",":","Μπόντο Γκλιμτ ή Ισοπαλία","1.72","|","Μπόντο Γκλιμτ ή Λάτσιο","1.34","|","Λάτσιο ή Ισοπαλία","1.37","|"
"Μπόντο Γκλιμτ","Λάτσιο","Γκολ","Over/Under",":","Over 0.5","1.07","|","Under 0.5","9.00","|"
"Μπόντο Γκλιμτ","Λάτσιο","Γκολ","Over/Under",":","Over 1","1.08","|","Under 1","8.25","|"
"Μπόντο Γκλιμτ","Λάτσιο","Γκολ","Over/Under",":","Over 1.25","1.22","|","Under 1.25","4.45","|"
"Μπόντο Γκλιμτ","Λάτσιο","Γκολ","Over/Under",":","Over 1.5","1.36","|","Under 1.5","3.25","|"
"Μπόντο Γκλιμτ","Λάτσιο","Γκολ","Over/Under",":","Over 1.75","1.44","|","Under 1.75","2.90","|"
"Μπόντο Γκλιμτ","Λάτσιο","Γκολ","Over/Under",":","Over 2","1.56","|","Under 2","2.50","|"
"Μπόντο Γκλιμτ","Λάτσιο","Γκολ","Over/Under",":","Over 2.25","1.81","|","Under 2.25","2.05","|"
"Μπόντο Γκλιμτ","Λάτσιο","Γκολ","Over/Under",":","Over 2.5","2.06","|","Under 2.5","1.80","|"
"Μπόντο Γκλιμτ","Λάτσιο","Γκολ","Over/Under",":","Over 2.75","2.37","|","Under 2.75","1.62","|"
"Μπόντο Γκλιμτ","Λάτσιο","Γκολ","Over/Under",":","Over 3","2.92","|","Under 3","1.43","|"
"Μπόντο Γκλιμτ","Λάτσιο","Γκολ","Over/Under",":","Over 3.25","3.30","|","Under 3.25","1.35","|"
"Μπόντο Γκλιμτ","Λάτσιο","Γκολ","Over/Under",":","Over 3.5","3.60","|","Under 3.5","1.30","|"
"Μπόντο Γκλιμτ","Λάτσιο","Γκολ","Over/Under",":","Over 3.75","4.60","|","Under 3.75","1.21","|"
"Μπόντο Γκλιμτ","Λάτσιο","Γκολ","Over/Under",":","Over 4","6.30","|","Under 4","1.13","|"
"Μπόντο Γκλιμτ","Λάτσιο","Γκολ","Over/Under",":","Over 4.25","7.00","|","Under 4.25","1.11","|"
"Μπόντο Γκλιμτ","Λάτσιο","Γκολ","Over/Under",":","Over 4.5","7.20","|","Under 4.5","1.11","|"
"Μπόντο Γκλιμτ","Λάτσιο","Γκολ","Over/Under",":","Over 5.5","15.00","|","Under 5.5","1.02","|"
"Μπόντο Γκλιμτ","Λάτσιο","Γκολ","Over/Under",":","Over 6.5","28.00","|","Under 6.5","N/A","|"
"Μπόντο Γκλιμτ","Λάτσιο","Να","Σκοράρουν","Και","Οι","Δύο","Ομάδες",":","Ναι","1.83","|","Όχι","1.98","|"
"Μπόντο Γκλιμτ","Λάτσιο","Να","Σκοράρουν","Και","Οι","Δύο","Ομάδες","ή","Over","2.5",":","Ναι","1.65","|","Όχι (2-0, 1-0, 0-0, 0-1 ή 0-2)","2.19","|"
"Μπόντο Γκλιμτ","Λάτσιο","Τελικό","Αποτέλεσμα","1ο","Ημίχρονο",":","Μπόντο Γκλιμτ","3.85","|","Ισοπαλία","2.17","|","Λάτσιο","2.90","|"
"Μπόντο Γκλιμτ","Λάτσιο","Γκολ","Over/Under","1ο","Ημίχρονο",":","Over 0.5","1.45","|","Under 0.5","2.85","|"
"Μπόντο Γκλιμτ","Λάτσιο","Γκολ","Over/Under","1ο","Ημίχρονο",":","Over 0.75","1.62","|","Under 0.75","2.35","|"
"Μπόντο Γκλιμτ","Λάτσιο","Γκολ","Over/Under","1ο","Ημίχρονο",":","Over 1","2.02","|","Under 1","1.83","|"
"Μπόντο Γκλιμτ","Λάτσιο","Γκολ","Over/Under","1ο","Ημίχρονο",":","Over 1.25","2.55","|","Under 1.25","1.54","|"
"Μπόντο Γκλιμτ","Λάτσιο","Γκολ","Over/Under","1ο","Ημίχρονο",":","Over 1.5","3.00","|","Under 1.5","1.41","|"
"Μπόντο Γκλιμτ","Λάτσιο","Γκολ","Over/Under","1ο","Ημίχρονο",":","Over 1.75","4.05","|","Under 1.75","1.25","|"
"Μπόντο Γκλιμτ","Λάτσιο","Γκολ","Over/Under","1ο","Ημίχρονο",":","Over 2","6.80","|","Under 2","1.11","|"
"Μπόντο Γκλιμτ","Λάτσιο","Γκολ","Over/Under","1ο","Ημίχρονο",":","Over 2.5","7.70","|","Under 2.5","1.10","|"
"Μπόντο Γκλιμτ","Λάτσιο","Γκολ","Over/Under","1ο","Ημίχρονο",":","Over 3.5","20.00","|","Under 3.5","1.009","|"
"Μπόντο Γκλιμτ","Λάτσιο","Γκολ","Over/Under","1ο","Ημίχρονο",":","Over 4.5","49.00","|","Under 4.5","N/A","|"
"Μπόντο Γκλιμτ","Λάτσιο","Χάντικαπ",":","Μπόντο Γκλιμτ (-3)","49.00","|","Ισοπαλία (Λάτσιο +3)","22.00","|","Option 3","N/A","|"
"Μπόντο Γκλιμτ","Λάτσιο","Χάντικαπ",":","Μπόντο Γκλιμτ (-2)","18.00","|","Ισοπαλία (Λάτσιο +2)","9.25","|","Λάτσιο (+2)","1.09","|"
